/* Vol 4483, No 2: 21 Sept. 2018 */	3966	104163446	2	5106968	Gebruiker:Joopwiki/Zootaxa ToDO List	2018-09-25T13:10:24Z	"<a href=""/wiki/Gebruiker:Joopwiki/Zootaxa_ToDO_List#Vol_4483,_No_2:_21_Sept._2018"" title=""Gebruiker:Joopwiki/Zootaxa ToDO List"">→</a>‎<span dir=""auto""><span class=""autocomment"">Vol 4483, No 2: 21 Sept. 2018</span></span>"	104399	52342928	52341989		Joopwiki	edit	52342928	3966	[]
	5374	104172815	2	5106968	Gebruiker:Joopwiki/Zootaxa ToDO List	2018-09-26T11:43:51Z		104399	52347734	52342928		Joopwiki	edit	52347734	3966	[]
/* Synoniemen */	6319	104294813	0	5111814	Coryphella	2018-10-06T19:03:49Z	"<a href=""/wiki/Coryphella#Synoniemen"" title=""Coryphella"">→</a>‎<span dir=""auto""><span class=""autocomment"">Synoniemen</span></span>"	104399	52409138	52409134		Joopwiki	edit	52409138	6299	[]
/* Taxonomie */	6022	104294884	0	4918246	Coryphellidae	2018-10-06T19:12:38Z	"<a href=""/wiki/Coryphellidae#Taxonomie"" title=""Coryphellidae"">→</a>‎<span dir=""auto""><span class=""autocomment"">Taxonomie</span></span>"	104399	52409177	52402324	Joopwiki	3608	52409177	edit	[]
Naar ander geslacht	1464	104294892	0	1614853	Slanke waaierslak	2018-10-06T19:13:34Z	Naar ander geslacht	104399	52409184	50475102	Joopwiki	1429	52409184	edit	[]
[[:Categorie:Dier uit het Palearctisch gebied]] verwijderd; [[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	60	104294952	"<a href=""/wiki/Categorie:Dier_uit_het_Palearctisch_gebied"" title=""Categorie:Dier uit het Palearctisch gebied"">Categorie:Dier uit het Palearctisch gebied</a> verwijderd; <a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	3468184	Coryphella gracilis	2018-10-06T19:18:39Z		104399	52409218	42084569	0		Joopwiki	edit	52409218	84	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Slanke waaierslak]]	60	104294954	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Slanke_waaierslak"" title=""Slanke waaierslak"">Slanke waaierslak</a>"	5111906	Eolis gracilis	2018-10-06T19:18:56Z		104399	52409220	0	0	Joopwiki	0		52409220	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Slanke waaierslak]]	60	104294956	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Slanke_waaierslak"" title=""Slanke waaierslak"">Slanke waaierslak</a>"	5111907	Eolis smaragdina	2018-10-06T19:19:07Z		104399	52409221	0	0	Joopwiki	0		52409221	new	[u'mw-new-redirect']
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	60	104294966	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	1663692	Flabellina gracilis	2018-10-06T19:19:26Z		104399	52409228	17289704	0		Joopwiki	edit	52409228	36	[]
Synoniemen	2012	104294970	0	1614853	Slanke waaierslak	2018-10-06T19:19:48Z	Synoniemen	104399	52409231	52409184	Joopwiki	1464	52409231	edit	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Slanke waaierslak]]	36	104294980	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Slanke_waaierslak"" title=""Slanke waaierslak"">Slanke waaierslak</a>"	5111909	Microchlamylla gracilis	2018-10-06T19:20:40Z		104399	52409236	0	0	Joopwiki	0		52409236	new	[u'mw-new-redirect']
[[:Categorie:Coryphellidae]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	65	104294982	"<a href=""/wiki/Categorie:Coryphellidae"" title=""Categorie:Coryphellidae"">Categorie:Coryphellidae</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5111909	Microchlamylla gracilis	2018-10-06T19:20:47Z		104399	52409238	52409236	0		Joopwiki	edit	52409238	36	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Cumanotus beaumonti]]	38	104295008	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Cumanotus_beaumonti"" title=""Cumanotus beaumonti"">Cumanotus beaumonti</a>"	5111911	Coryphella beaumonti	2018-10-06T19:23:46Z		104399	52409252	0	0	Joopwiki	0		52409252	new	[u'mw-new-redirect']
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	62	104295009	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5111911	Coryphella beaumonti	2018-10-06T19:23:53Z		104399	52409253	52409252	0		Joopwiki	edit	52409253	38	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Cumanotus beaumonti]]	62	104295010	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Cumanotus_beaumonti"" title=""Cumanotus beaumonti"">Cumanotus beaumonti</a>"	5111912	Cumanotus laticeps	2018-10-06T19:24:05Z		104399	52409254	0	0	Joopwiki	0		52409254	new	[u'mw-new-redirect']
Diverse correcties	1029	104295025	0	3176629	Cumanotus beaumonti	2018-10-06T19:25:28Z	Diverse correcties	104399	52409263	52402369	Joopwiki	891	52409263	edit	[]
Naar ander geslacht	0	104295131	Naar ander geslacht	3176668	0	Flabellina cooperi	2018-10-06T19:37:54Z		104399	52409326	0	28816774	move	Joopwiki	move	0	52409326	log	[]	{u'target_title': u'Orienthella cooperi', u'target_ns': 0}
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	63	104295133	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5111918	Flabellina cooperi	2018-10-06T19:38:07Z		104399	52409329	52409327	0		Joopwiki	edit	52409329	39	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella cooperi]]	63	104295140	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_cooperi"" title=""Orienthella cooperi"">Orienthella cooperi</a>"	5111919	Coryphella cooperi	2018-10-06T19:38:33Z		104399	52409332	0	0	Joopwiki	0		52409332	new	[u'mw-new-redirect']
Naar ander geslacht	1060	104295188	0	3176668	Orienthella cooperi	2018-10-06T19:43:17Z	Naar ander geslacht	104399	52409362	52409326	Joopwiki	1001	52409362	edit	[]
+afb	6099	104295210	0	4918246	Coryphellidae	2018-10-06T19:44:36Z	+afb	104399	52409373	52409177	Joopwiki	6022	52409373	edit	[]
/* Taxonomie */	4832	104295235	0	4918246	Coryphellidae	2018-10-06T19:47:15Z	"<a href=""/wiki/Coryphellidae#Taxonomie"" title=""Coryphellidae"">→</a>‎<span dir=""auto""><span class=""autocomment"">Taxonomie</span></span>"	104399	52409386	52409373		Joopwiki	edit	52409386	6099	[]
[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Taxobox | titelweergave = ''Orienthella'' | naam = ''Orienthella'' | afbeelding =  | afbeeldingtekst =  | rijk = [[Dierenrijk|Animalia]] (Dieren) | stam...'	2091	104295300	0	5111926	Orienthella	2018-10-06T19:56:47Z	"<a href=""/wiki/Wikipedia:GS"" class=""mw-redirect"" title=""Wikipedia:GS"">Nieuwe pagina aangemaakt</a> met &#039;{{Taxobox | titelweergave = &#039;&#039;Orienthella&#039;&#039; | naam = &#039;&#039;Orienthella&#039;&#039; | afbeelding =  | afbeeldingtekst =  | rijk = <a href=""/wiki/Dierenrijk"" title=""Dierenrijk"">Animalia</a> (Dieren) | stam...&#039;"	104399	52409429	0	Joopwiki	0		52409429	new	[]
worms link	6319	104295308	0	5111814	Coryphella	2018-10-06T19:57:29Z	worms link	104399	52409434	52409138	Joopwiki	6319	52409434	edit	[]
Naar ander geslacht	0	104295326	Naar ander geslacht	3176732	0	Flabellina trilineata	2018-10-06T20:00:28Z		104399	52409443	0	28816798	move	Joopwiki	move	0	52409443	log	[]	{u'target_title': u'Orienthella trilineata', u'target_ns': 0}
[[:Flabellina trilineata]] aan categorie toegevoegd	0	104295327	14	5111928	Categorie:Wikipedia:Redirect verbonden met een Wikidata-item	104399	"<a href=""/wiki/Flabellina_trilineata"" class=""mw-redirect"" title=""Flabellina trilineata"">Flabellina trilineata</a> aan categorie toegevoegd"		52409444	0	Joopwiki	2018-10-06T20:00:28Z	0	52409444	categorize	[]
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	66	104295329	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5111928	Flabellina trilineata	2018-10-06T20:00:39Z		104399	52409446	52409444	0		Joopwiki	edit	52409446	42	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella trilineata]]	66	104295334	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_trilineata"" title=""Orienthella trilineata"">Orienthella trilineata</a>"	5111929	Coryphella fisheri	2018-10-06T20:00:54Z		104399	52409449	0	0	Joopwiki	0		52409449	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella trilineata]]	66	104295340	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_trilineata"" title=""Orienthella trilineata"">Orienthella trilineata</a>"	5111930	Coryphella piunca	2018-10-06T20:01:06Z		104399	52409451	0	0	Joopwiki	0		52409451	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella trilineata]]	66	104295342	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_trilineata"" title=""Orienthella trilineata"">Orienthella trilineata</a>"	5111931	Coryphella trilineata	2018-10-06T20:01:15Z		104399	52409452	0	0	Joopwiki	0		52409452	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella trilineata]]	66	104295344	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_trilineata"" title=""Orienthella trilineata"">Orienthella trilineata</a>"	5111932	Flabellina fisheri	2018-10-06T20:01:26Z		104399	52409453	0	0	Joopwiki	0		52409453	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella trilineata]]	66	104295347	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_trilineata"" title=""Orienthella trilineata"">Orienthella trilineata</a>"	5111933	Flabellina piunca	2018-10-06T20:01:35Z		104399	52409454	0	0	Joopwiki	0		52409454	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Orienthella trilineata]]	66	104295349	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Orienthella_trilineata"" title=""Orienthella trilineata"">Orienthella trilineata</a>"	5111934	Orientella trilineata	2018-10-06T20:01:45Z		104399	52409455	0	0	Joopwiki	0		52409455	new	[u'mw-new-redirect']
/* Soorten */	1580	104295352	0	5111926	Orienthella	2018-10-06T20:02:00Z	"<a href=""/wiki/Orienthella#Soorten"" title=""Orienthella"">→</a>‎<span dir=""auto""><span class=""autocomment"">Soorten</span></span>"	104399	52409457	52409429		Joopwiki	edit	52409457	2091	[]
Naar ander geslacht	1477	104295375	0	3176732	Orienthella trilineata	2018-10-06T20:04:46Z	Naar ander geslacht	104399	52409471	52409443	Joopwiki	1029	52409471	edit	[]
Synoniem	950	104295668	0	4920289	Coryphella abei	2018-10-06T20:34:05Z	Synoniem	104399	52409640	50501895	Joopwiki	902	52409640	edit	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Coryphella abei]]	34	104295671	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Coryphella_abei"" title=""Coryphella abei"">Coryphella abei</a>"	5111943	Flabellina abei	2018-10-06T20:34:26Z		104399	52409642	0	0	Joopwiki	0		52409642	new	[u'mw-new-redirect']
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	58	104295673	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5111943	Flabellina abei	2018-10-06T20:34:33Z		104399	52409644	52409642	0		Joopwiki	edit	52409644	34	[]
/* Synoniemen */	12471	104295681	0	1699538	Flabellina	2018-10-06T20:35:18Z	"<a href=""/wiki/Flabellina#Synoniemen"" title=""Flabellina"">→</a>‎<span dir=""auto""><span class=""autocomment"">Synoniemen</span></span>"	104399	52409649	52407612		Joopwiki	edit	52409649	12479	[]
Naar ander geslacht	0	104302287	Naar ander geslacht	3176684	0	Flabellina fogata	2018-10-07T14:35:03Z		104399	52412942	0	28818291	move	Joopwiki	move	0	52412942	log	[]	{u'target_title': u'Orienthella fogata', u'target_ns': 0}
[[:Flabellina fogata]] aan categorie toegevoegd	0	104302288	14	5112222	Categorie:Wikipedia:Redirect verbonden met een Wikidata-item	104399	"<a href=""/wiki/Flabellina_fogata"" class=""mw-redirect"" title=""Flabellina fogata"">Flabellina fogata</a> aan categorie toegevoegd"		52412943	0	Joopwiki	2018-10-07T14:35:03Z	0	52412943	categorize	[]
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	62	104302289	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5112222	Flabellina fogata	2018-10-07T14:35:13Z		104399	52412944	52412943	0		Joopwiki	edit	52412944	38	[]
Naar ander geslacht	1205	104302331	0	3176684	Orienthella fogata	2018-10-07T14:37:40Z	Naar ander geslacht	104399	52412959	52412942	Joopwiki	949	52412959	edit	[]
naar andere familie	1205	104302338	0	3176684	Orienthella fogata	2018-10-07T14:38:21Z	naar andere familie	104399	52412964	52412959	Joopwiki	1205	52412964	edit	[]
/* Taxonomie */	4608	104302364	0	4918246	Coryphellidae	2018-10-07T14:39:50Z	"<a href=""/wiki/Coryphellidae#Taxonomie"" title=""Coryphellidae"">→</a>‎<span dir=""auto""><span class=""autocomment"">Taxonomie</span></span>"	104399	52412978	52409386		Joopwiki	edit	52412978	4832	[]
/* Taxonomie */	3566	104302412	0	4918246	Coryphellidae	2018-10-07T14:45:22Z	"<a href=""/wiki/Coryphellidae#Taxonomie"" title=""Coryphellidae"">→</a>‎<span dir=""auto""><span class=""autocomment"">Taxonomie</span></span>"	104399	52413010	52412978		Joopwiki	edit	52413010	4608	[]
/* Soorten */	1500	104302418	0	5111926	Orienthella	2018-10-07T14:45:48Z	"<a href=""/wiki/Orienthella#Soorten"" title=""Orienthella"">→</a>‎<span dir=""auto""><span class=""autocomment"">Soorten</span></span>"	104399	52413014	52409457		Joopwiki	edit	52413014	1580	[]
[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Taxobox | titelweergave = ''Fjordia'' | naam = ''Fjordia'' | afbeelding =  | afbeeldingtekst =  | rijk = [[Dierenrijk|Animalia]] (Dieren) | stam = Wee...'	2143	104302444	0	5112227	Fjordia	2018-10-07T14:48:27Z	"<a href=""/wiki/Wikipedia:GS"" class=""mw-redirect"" title=""Wikipedia:GS"">Nieuwe pagina aangemaakt</a> met &#039;{{Taxobox | titelweergave = &#039;&#039;Fjordia&#039;&#039; | naam = &#039;&#039;Fjordia&#039;&#039; | afbeelding =  | afbeeldingtekst =  | rijk = <a href=""/wiki/Dierenrijk"" title=""Dierenrijk"">Animalia</a> (Dieren) | stam = Wee...&#039;"	104399	52413026	0	Joopwiki	0		52413026	new	[]
/* Soorten */	1867	104302453	0	5112227	Fjordia	2018-10-07T14:48:58Z	"<a href=""/wiki/Fjordia#Soorten"" title=""Fjordia"">→</a>‎<span dir=""auto""><span class=""autocomment"">Soorten</span></span>"	104399	52413030	52413026		Joopwiki	edit	52413030	2143	[]
Synoniemen	1195	104302462	0	3176699	Fjordia lineata	2018-10-07T14:49:39Z	Synoniemen	104399	52413037	52306415	Joopwiki	947	52413037	edit	[]
	1185	104302470	0	3176699	Fjordia lineata	2018-10-07T14:50:50Z		104399	52413043	52413037		Joopwiki	edit	52413043	1195	[]
+afb	1912	104302477	0	5112227	Fjordia	2018-10-07T14:51:24Z	+afb	104399	52413047	52413030	Joopwiki	1867	52413047	edit	[]
/* Soorten */	1784	104302524	0	5112227	Fjordia	2018-10-07T14:55:42Z	"<a href=""/wiki/Fjordia#Soorten"" title=""Fjordia"">→</a>‎<span dir=""auto""><span class=""autocomment"">Soorten</span></span>"	104399	52413071	52413047		Joopwiki	edit	52413071	1912	[]
Synoniemen	879	104302529	0	3176658	Fjordia browni	2018-10-07T14:56:12Z	Synoniemen	104399	52413075	50475680	Joopwiki	758	52413075	edit	[]
+bron	1031	104302541	0	3176658	Fjordia browni	2018-10-07T14:57:03Z	+bron	104399	52413081	52413075	Joopwiki	879	52413081	edit	[]
/* Synoniemen */	12459	104302546	0	1699538	Flabellina	2018-10-07T14:58:03Z	"<a href=""/wiki/Flabellina#Synoniemen"" title=""Flabellina"">→</a>‎<span dir=""auto""><span class=""autocomment"">Synoniemen</span></span>"	104399	52413083	52409649		Joopwiki	edit	52413083	12471	[]
Taxonomie	721	104309813	0	4744181	Unidentia	2018-10-08T07:04:23Z	Taxonomie	104399	52416513	52322042	Joopwiki	914	52416513	edit	[]
/* Soorten */	1042	104309828	0	4744181	Unidentia	2018-10-08T07:05:38Z	"<a href=""/wiki/Unidentia#Soorten"" title=""Unidentia"">→</a>‎<span dir=""auto""><span class=""autocomment"">Soorten</span></span>"	104399	52416523	52416513	Joopwiki	721	52416523	edit	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Unidentia angelvaldesi]]	41	104309855	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Unidentia_angelvaldesi"" title=""Unidentia angelvaldesi"">Unidentia angelvaldesi</a>"	5112554	Flabellina angelvaldesi	2018-10-08T07:07:22Z		104399	52416539	0	0	Joopwiki	0		52416539	new	[u'mw-new-redirect']
[[:Categorie:Synodontidae]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	69	104309856	"<a href=""/wiki/Categorie:Synodontidae"" title=""Categorie:Synodontidae"">Categorie:Synodontidae</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5112554	Flabellina angelvaldesi	2018-10-08T07:07:28Z		104399	52416540	52416539	0		Joopwiki	edit	52416540	41	[]
[[:Categorie:Synodontidae]] verwijderd; [[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	65	104309861	"<a href=""/wiki/Categorie:Synodontidae"" title=""Categorie:Synodontidae"">Categorie:Synodontidae</a> verwijderd; <a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5112554	Flabellina angelvaldesi	2018-10-08T07:07:39Z		104399	52416543	52416540	0		Joopwiki	edit	52416543	69	[]
+bron	1117	104309867	0	3178118	Unidentia angelvaldesi	2018-10-08T07:08:18Z	+bron	104399	52416547	35544772	Joopwiki	968	52416547	edit	[]
	1120	104309872	0	3178118	Unidentia angelvaldesi	2018-10-08T07:08:34Z		104399	52416551	52416547		Joopwiki	edit	52416551	1117	[]
Nieuwe soort	1188	104310065	0	5112557	Unidentia nihonrossija	2018-10-08T07:27:24Z	Nieuwe soort	104399	52416640	0	Joopwiki	0		52416640	new	[]
[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Taxobox | titelweergave = ''Unidentia sandramillenae'' | naam = ''Unidentia sandramillenae'' | afbeelding =  | rijk = [[Dierenrijk|Animalia]] (Dieren) |...'	1196	104310083	0	5112559	Unidentia sandramillenae	2018-10-08T07:28:14Z	"<a href=""/wiki/Wikipedia:GS"" class=""mw-redirect"" title=""Wikipedia:GS"">Nieuwe pagina aangemaakt</a> met &#039;{{Taxobox | titelweergave = &#039;&#039;Unidentia sandramillenae&#039;&#039; | naam = &#039;&#039;Unidentia sandramillenae&#039;&#039; | afbeelding =  | rijk = <a href=""/wiki/Dierenrijk"" title=""Dierenrijk"">Animalia</a> (Dieren) |...&#039;"	104399	52416645	0	Joopwiki	0		52416645	new	[]
bron	1361	104310097	0	5112559	Unidentia sandramillenae	2018-10-08T07:29:07Z	bron	104399	52416649	52416645	Joopwiki	1196	52416649	edit	[]
typo	1326	104310128	0	5112559	Unidentia sandramillenae	2018-10-08T07:31:05Z	typo	104399	52416666	52416649		Joopwiki	edit	52416666	1361	[]
bron	1318	104310134	0	5112557	Unidentia nihonrossija	2018-10-08T07:31:27Z	bron	104399	52416669	52416640	Joopwiki	1188	52416669	edit	[]
[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Broodkruimel}}  [[Categorie:Libel]]'	37	104310149	14	5112562	Categorie:Argiolestidae	2018-10-08T07:32:37Z	"<a href=""/wiki/Wikipedia:GS"" class=""mw-redirect"" title=""Wikipedia:GS"">Nieuwe pagina aangemaakt</a> met &#039;{{Broodkruimel}}  <a href=""/wiki/Categorie:Libel"" title=""Categorie:Libel"">Categorie:Libel</a>&#039;"	104399	52416680	0	Joopwiki	0		52416680	new	[]
/* Synoniemen */	12455	104310177	0	1699538	Flabellina	2018-10-08T07:34:56Z	"<a href=""/wiki/Flabellina#Synoniemen"" title=""Flabellina"">→</a>‎<span dir=""auto""><span class=""autocomment"">Synoniemen</span></span>"	104399	52416699	52413083		Joopwiki	edit	52416699	12459	[]
/* Taxonomie */	3129	104310217	0	4918246	Coryphellidae	2018-10-08T07:39:18Z	"<a href=""/wiki/Coryphellidae#Taxonomie"" title=""Coryphellidae"">→</a>‎<span dir=""auto""><span class=""autocomment"">Taxonomie</span></span>"	104399	52416723	52413010	Joopwiki	3566	52416723	edit	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Himatina]]	27	104310308	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/w/index.php?title=Himatina&amp;action=edit&amp;redlink=1"" class=""new"" title=""Himatina (de pagina bestaat niet)"">Himatina</a>"	5112567	Himatella	2018-10-08T07:45:45Z		104399	52416783	0	0	Joopwiki	0		52416783	new	[u'mw-new-redirect']
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	51	104310312	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5112567	Himatella	2018-10-08T07:45:54Z		104399	52416784	52416783	0		Joopwiki	edit	52416784	27	[]
[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Taxobox | titelweergave = ''Himatina'' | naam = ''Himatina'' | afbeelding =  | afbeeldingtekst =  | rijk = [[Dierenrijk|Animalia]] (Dieren) | stam = W...'	1680	104310318	0	5112568	Himatina	2018-10-08T07:46:35Z	"<a href=""/wiki/Wikipedia:GS"" class=""mw-redirect"" title=""Wikipedia:GS"">Nieuwe pagina aangemaakt</a> met &#039;{{Taxobox | titelweergave = &#039;&#039;Himatina&#039;&#039; | naam = &#039;&#039;Himatina&#039;&#039; | afbeelding =  | afbeeldingtekst =  | rijk = <a href=""/wiki/Dierenrijk"" title=""Dierenrijk"">Animalia</a> (Dieren) | stam = W...&#039;"	104399	52416789	0	Joopwiki	0		52416789	new	[]
Naar ander geslacht	0	104310336	Naar ander geslacht	1699980	0	Flabellina trophina	2018-10-08T07:47:54Z		104399	52416805	0	28820144	move	Joopwiki	move	0	52416805	log	[]	{u'target_title': u'Himatina trophina', u'target_ns': 0}
[[:Flabellina trophina]] aan categorie toegevoegd	0	104310337	14	5112570	Categorie:Wikipedia:Redirect verbonden met een Wikidata-item	104399	"<a href=""/wiki/Flabellina_trophina"" class=""mw-redirect"" title=""Flabellina trophina"">Flabellina trophina</a> aan categorie toegevoegd"		52416806	0	Joopwiki	2018-10-08T07:47:54Z	0	52416806	categorize	[]
[[:Categorie:Synoniem]] toegevoegd ([[Wikipedia:HotCat|HotCat.js]])	61	104310339	"<a href=""/wiki/Categorie:Synoniem"" title=""Categorie:Synoniem"">Categorie:Synoniem</a> toegevoegd (<a href=""/wiki/Wikipedia:HotCat"" title=""Wikipedia:HotCat"">HotCat.js</a>)"	5112570	Flabellina trophina	2018-10-08T07:48:02Z		104399	52416808	52416806	0		Joopwiki	edit	52416808	37	[]
/* Soorten */	1367	104310365	0	5112568	Himatina	2018-10-08T07:52:06Z	"<a href=""/wiki/Himatina#Soorten"" title=""Himatina"">→</a>‎<span dir=""auto""><span class=""autocomment"">Soorten</span></span>"	104399	52416825	52416789		Joopwiki	edit	52416825	1680	[]
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Himatina trophina]]	61	104310371	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Himatina_trophina"" title=""Himatina trophina"">Himatina trophina</a>"	5112572	Coryphella fusca	2018-10-08T07:52:52Z		104399	52416829	0	0	Joopwiki	0		52416829	new	[u'mw-new-redirect']
[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Himatina trophina]]	61	104310374	"<a href=""/wiki/Wikipedia:Geen_samenvatting"" title=""Wikipedia:Geen samenvatting"">Verwijst door</a> naar <a href=""/wiki/Himatina_trophina"" title=""Himatina trophina"">Himatina trophina</a>"	5112573	Flabellina fusca	2018-10-08T07:53:01Z		104399	52416831	0	0	Joopwiki	0		52416831	new	[u'mw-new-redirect']
